BookVal,MinorBlem,MajorBlem,PowerSeller,IDSeller,Sealed,NegFeedback,ReservePriceFrac,NBidders,FinalPrice
9.5,0,0,1,0,0,0,1.15578947368421,3,12.49
57.5,0,0,1,0,0,0,0.0346086956521739,6,39.77
49.95,0,0,1,0,0,0,0.158958958958959,4,40.52
26.5,0,0,1,0,0,0,0.299622641509434,3,24.45
39.5,0,0,1,0,0,0,0.201012658227848,5,33.04
99.5,1,0,1,0,0,0,0.0797989949748744,8,87.95
14.95,0,0,0,0,0,0,0.393979933110368,6,17.4
34.5,0,1,0,0,0,0,0.40231884057971,7,27.4
39.5,0,0,0,0,0,0,0.754177215189873,2,31.3
17.5,0,0,1,1,1,0,0.341714285714286,4,18.49
28.5,0,0,0,0,0,0,0.15719298245614,5,24
29.5,0,0,0,0,1,0,0.22,11,38.5
24.5,0,0,1,0,0,1,0.951020408163265,1,NaN
18.5,0,0,1,0,0,1,0.605405405405405,1,NaN
25,1,0,0,1,0,0,0.58,2,20.25
14.95,0,0,1,0,0,1,0.929765886287625,2,14.45
29.5,0,0,0,0,1,0,0.22,8,43.5
8.5,1,0,1,0,0,0,0.704705882352941,3,6.54
7.5,0,0,1,0,0,0,1.332,2,13.72
15,0,0,1,0,0,0,0.366,5,13
39.5,0,0,1,0,0,1,0.964556962025316,0,NaN
17.5,0,0,1,0,0,0,0.313714285714286,4,12
9.5,0,0,1,0,0,1,1.05789473684211,1,NaN
18.95,0,0,1,0,0,0,0.289709762532982,6,19.51
9.5,1,0,1,0,0,0,1.05157894736842,2,13.81
8.5,0,0,1,0,0,1,1.07647058823529,0,NaN
8.5,0,0,1,0,0,0,1.17529411764706,0,NaN
9.5,0,0,1,0,0,0,1.05157894736842,1,NaN
16.5,0,0,1,0,1,0,0.288484848484848,6,19.38
42.5,0,0,1,0,0,0,0.329176470588235,4,34.99
99.5,0,0,0,0,0,0,0.0652261306532663,3,81.5
39.5,0,0,1,0,0,0,0.354177215189873,5,32.33
43.5,0,0,0,0,0,0,0.149195402298851,6,46.49
16.5,0,0,0,0,0,0,0.301818181818182,3,11.49
69.5,0,0,0,0,0,0,0.258992805755396,5,49
21.95,0,1,0,0,0,0,0.658314350797267,2,17
29.5,0,0,1,0,0,0,0.0674576271186441,3,25.51
19.95,0,0,0,0,0,0,0.2,4,11.09
19.95,0,0,0,0,0,0,0.2,6,11.82
24.5,0,0,0,0,0,1,0.313877551020408,4,18.2
34.5,0,0,1,0,0,0,0.866666666666667,2,36.95
42.5,0,0,0,0,0,0,0.328,5,27.45
10.5,0,0,1,0,0,0,0.951428571428571,0,NaN
59.5,1,0,1,0,0,0,0.267899159663866,2,38.95
39.5,0,0,0,0,0,0,0.170632911392405,7,32.75
24.5,0,0,1,0,0,1,0.951020408163265,2,23.8
32.95,0,0,1,0,0,0,1.1062215477997,1,NaN
8.95,1,0,1,0,0,0,1.22234636871508,0,NaN
17.5,0,0,1,0,0,0,0.313714285714286,6,16
9.5,1,0,1,0,0,0,1.15157894736842,0,NaN
32.5,0,0,1,0,0,0,0.207384615384615,10,34.53
34.5,0,0,1,1,0,0,0.105507246376812,0,NaN
43.5,0,0,0,0,0,0,0.711264367816092,2,36.47
34.5,0,0,1,0,0,0,0.866666666666667,1,NaN
39.5,0,0,0,0,0,0,0.101012658227848,5,44
155,0,0,0,1,1,0,0.0512258064516129,5,184.45
59.5,0,0,0,1,1,0,0.133445378151261,8,56.66
29.5,0,0,0,1,1,0,0.269152542372881,4,34.95
57.5,0,0,0,1,1,0,0.138086956521739,5,49
29.5,0,0,0,1,1,0,0.269152542372881,5,30.95
22.5,0,0,0,1,1,0,0.352888888888889,5,33.1
29.5,0,0,1,0,1,0,0.505084745762712,6,46.01
57.5,0,0,1,0,1,0,0.259130434782609,4,55.53
29.5,0,0,1,0,1,0,0.505084745762712,4,38
22.5,0,0,1,0,1,0,0.662222222222222,4,29.45
16.5,0,0,1,0,1,0,0.903030303030303,3,21.45
16.5,0,0,1,0,1,0,0.903030303030303,2,16.21
17.5,0,0,1,0,1,0,0.851428571428571,2,15.46
16.5,0,0,1,0,1,0,0.903030303030303,3,20.49
8.5,0,0,1,0,0,0,0.94,0,NaN
39.5,0,0,0,0,0,0,0.702875207104513,2,29.1635706806283
49.95,0,0,0,0,0,0,0.118918918918919,5,30.46
27.5,0,0,1,0,0,0,0.363636363636364,7,23.86
57.5,0,0,0,0,0,0,0.0692173913043478,4,33.99
24.5,0,0,1,0,0,0,0.408163265306122,5,19.64
26.5,0,0,1,0,0,0,0.377358490566038,5,19.64
24.5,0,0,0,0,0,0,0.242448979591837,3,15.46
18.5,0,1,0,0,0,0,0.321081081081081,3,8.2
39.5,0,1,0,0,0,0,0.836708860759494,0,NaN
12.95,1,0,0,0,0,0,0.381467181467182,3,14.45
32.95,0,0,1,0,0,0,0.167223065250379,5,32
27.5,0,0,1,0,0,0,0.252363636363636,4,28.45
59.5,1,0,0,0,0,0,0.247731092436975,5,39.97
17.5,0,1,1,0,0,0,0.354285714285714,6,19.25
8.95,0,1,1,0,0,0,0.692737430167598,3,6.71
9.5,0,1,1,0,0,0,0.652631578947368,4,10.5
7.95,0,1,1,0,0,0,0.779874213836478,1,NaN
12.5,0,1,1,0,0,0,0.496,3,7.59
69.5,0,0,0,0,0,0,0.219280575539568,5,45.02
39.5,0,0,0,0,0,0,0.101012658227848,4,45.01
16.5,0,0,1,0,1,0,0.541818181818182,5,15
29.5,0,0,1,0,1,0,0.505084745762712,4,40.95
57.5,0,0,1,0,1,0,0.259130434782609,11,68.96
29.5,0,0,1,0,1,0,0.505084745762712,7,35.14
22.5,0,0,1,0,1,0,0.662222222222222,8,47.95
16.5,0,0,1,0,1,0,0.903030303030303,6,30.95
16.5,0,0,1,0,1,0,0.903030303030303,4,26.02
17.5,0,0,1,0,1,0,0.851428571428571,4,26.01
16.5,0,0,1,0,1,0,0.903030303030303,5,26.45
14.95,0,0,1,0,0,1,0.949832775919732,2,17.25
39.5,0,0,0,0,0,0,0.379240506329114,5,29.99
12.5,1,0,1,0,0,0,0.916,0,NaN
18.5,0,0,0,0,0,0,0.697297297297297,0,NaN
27.5,0,0,0,0,0,0,0.288727272727273,2,22.94
24.5,0,0,1,1,0,0,1.17959183673469,0,NaN
18.5,0,0,1,0,0,0,0.323783783783784,4,9.8
21.95,0,0,1,0,0,0,0.272892938496583,6,10.5
8.95,1,0,1,0,0,0,1.16759776536313,1,NaN
32.95,0,0,1,0,0,0,0.167223065250379,7,35.5
22.5,0,0,0,0,0,0,0.261777777777778,7,20.9
16.5,0,0,1,0,1,0,0.363030303030303,6,21
24.5,0,0,1,1,0,0,1.17959183673469,0,NaN
18.5,0,0,0,0,0,0,0.804864864864865,0,NaN
21.95,0,0,0,0,0,0,0.268337129840547,6,20.9
32.95,0,0,0,0,0,0,0.178755690440061,8,29.9
27.5,0,0,1,1,0,0,1.05090909090909,0,NaN
14.95,0,0,0,0,0,0,0.393979933110368,5,17.47
43.5,0,0,1,1,0,0,1.0551724137931,1,NaN
14.95,0,0,1,0,0,1,0.949832775919732,2,16.7
24.5,0,0,1,0,0,1,0.963265306122449,0,NaN
11.5,0,0,1,0,0,0,0.868695652173913,0,NaN
11.5,0,0,1,0,0,0,0.477391304347826,5,11.33
8.5,0,0,1,0,0,0,1.17529411764706,1,NaN
8.5,0,0,1,0,0,0,1.17529411764706,1,NaN
19.95,0,0,1,0,0,0,0.275187969924812,7,13
17.5,0,0,1,0,0,0,0.313714285714286,5,15.11
32.5,0,0,1,0,0,0,0.168923076923077,4,28.51
9.5,1,0,1,0,0,0,1.05157894736842,1,NaN
175,0,1,0,0,0,0,0.0856,8,86
16.5,0,0,0,0,0,0,0.256969696969697,8,14.97
34.5,0,0,0,0,0,0,0.40231884057971,5,25.51
39.5,0,0,1,0,0,0,1.41518987341772,0,NaN
15.95,0,0,0,0,0,0,0.438244514106583,3,14.51
57.5,0,0,0,0,0,0,0.121565217391304,6,53.1
16.5,0,0,1,0,0,0,0.210909090909091,8,13
57.5,0,0,0,0,0,0,0.121565217391304,6,37
39.5,0,0,0,0,0,0,0.176962025316456,7,27
25,0,0,0,0,0,0,0.2796,4,21.26
49.5,0,0,1,1,0,0,1.02828282828283,0,NaN
49.95,0,0,0,0,0,0,0.13993993993994,7,35.01
10.5,0,0,0,0,0,0,0.951428571428571,2,11.35
22.5,0,0,0,0,0,0,0.310666666666667,5,21.76
8.5,0,0,0,0,0,0,1.17529411764706,3,12.5
24.5,0,0,0,0,0,0,0.28530612244898,7,22.39
14.95,0,0,1,0,0,0,0.464214046822743,3,16.95
18.5,0,0,0,0,0,0,0.377837837837838,4,15.51
22.5,0,0,0,0,0,0,0.310666666666667,5,26.76
7.95,1,0,0,0,0,0,0.621383647798742,3,9.45
14.95,0,0,1,0,0,1,0.949832775919732,1,NaN
17.5,0,0,0,0,0,0,0.282285714285714,6,12.33
22.5,0,1,0,0,0,0,0.299555555555556,3,13.75
12.5,0,0,0,0,0,0,0.7992,5,16.5
7.5,0,0,1,0,0,0,1.332,2,11
11.5,0,0,1,0,0,0,0.477391304347826,4,11.24
12.5,0,0,1,0,0,0,0.4392,4,9.46
8.5,0,0,1,0,0,0,1.17529411764706,3,15
17.5,0,0,0,1,0,0,0.143428571428571,7,10.01
57.5,0,0,0,1,1,0,0.138086956521739,7,67.95
29.5,0,0,0,1,1,0,0.269152542372881,6,57.95
29.5,0,0,0,1,1,0,0.269152542372881,5,67.95
22.5,0,0,0,1,1,0,0.352888888888889,5,25.45
16.5,0,0,0,0,0,0,0.693939393939394,2,13.5
18.5,0,0,0,0,0,0,0.804864864864865,0,NaN
7.95,0,0,0,0,0,0,1.25660377358491,3,11.55
43.5,0,0,1,1,0,0,1.0551724137931,0,NaN
21.95,0,0,0,0,0,0,0.268337129840547,2,15.15
22.5,0,0,0,0,0,0,0.261777777777778,5,23.4
39.5,0,0,0,0,0,0,0.194683544303797,8,31.74
9.5,1,0,0,0,0,0,1.05157894736842,3,14.5
9.5,0,0,1,0,0,0,0.414736842105263,6,8.45
9.5,0,0,1,0,0,0,0.414736842105263,4,9.45
9.5,1,0,0,0,0,0,1.05157894736842,4,14
24.5,0,0,1,0,0,0,0.244489795918367,6,20.94
14.95,0,0,0,0,0,0,0.393979933110368,3,12.5
7.95,0,0,1,0,0,0,1.25660377358491,1,NaN
8.5,0,0,1,0,0,1,1.07647058823529,0,NaN
39.5,0,0,1,0,0,1,0.964556962025316,0,NaN
16.5,0,0,0,0,1,0,0.878181818181818,4,29
14.95,0,0,1,0,0,1,0.949832775919732,2,17.74
24.5,0,0,1,0,0,1,0.926530612244898,0,NaN
13.5,0,0,1,0,0,0,0.406666666666667,4,8.75
17.5,0,0,1,0,0,0,0.313714285714286,4,11.36
9.5,0,0,1,0,0,0,1.05157894736842,3,14.68
38.5,0,0,1,0,0,0,0.142597402597403,8,31.5
8.95,0,0,1,0,0,0,1.11620111731844,2,10.49
34.5,0,0,0,0,0,0,0.318260869565217,5,27
8.5,0,0,1,0,0,0,0.704705882352941,3,11.5
11.5,0,0,1,0,0,0,0.520869565217391,5,14.5
10.5,0,0,1,0,0,0,0.57047619047619,4,12.9
10.5,0,0,1,0,0,0,0.57047619047619,5,10.5
24.5,0,0,1,1,0,0,1.17959183673469,1,NaN
43.5,0,0,0,0,0,0,0.176781609195402,7,36.59
12.5,0,0,1,0,0,0,0.4792,6,15.57
175,0,0,0,0,0,0,0.0439428571428571,7,149.71
29.5,1,0,0,1,0,0,0.177627118644068,7,24.75
43.5,0,0,1,1,0,0,1.0551724137931,1,NaN
18.95,0,1,1,0,0,0,0.287071240105541,5,11.46
8.5,0,0,1,0,0,0,1.17529411764706,2,15
9.5,0,0,1,0,0,0,1.05157894736842,5,19.99
8.5,0,0,1,0,0,0,1.17529411764706,2,11.77
32.5,0,0,1,0,0,0,0.168923076923077,5,27.22
34.5,0,0,0,0,0,0,1.04173913043478,0,NaN
21.95,0,1,0,0,0,0,0.316173120728929,1,NaN
43.5,0,0,0,0,0,0,0.59632183908046,5,35.95
59.5,0,0,0,0,0,0,0.680672268907563,4,57
39.5,0,0,0,0,0,0,0.772151898734177,3,36
59.5,0,0,1,0,1,0,0.242857142857143,7,71.5
29.5,0,0,1,0,1,0,0.505084745762712,10,56.95
29.5,0,0,1,0,1,0,0.505084745762712,10,45.95
22.5,0,0,1,0,1,0,0.662222222222222,8,32.95
16.5,0,0,1,0,1,0,0.903030303030303,6,40.95
16.5,0,0,1,0,1,0,0.903030303030303,5,27.96
17.5,0,0,1,0,1,0,0.851428571428571,5,27.46
16.5,0,0,1,0,1,0,0.903030303030303,6,24.12
14.95,0,0,1,0,0,0,0.668227424749164,1,NaN
38.5,0,0,1,0,0,0,0.142597402597403,7,32.5
16.5,0,0,1,0,0,0,0.332727272727273,4,15.65
34.5,0,1,0,0,0,0,0.40231884057971,3,20.44
97.5,0,0,0,0,0,0,0.517948717948718,5,75.5
11.5,0,0,1,0,0,0,0.477391304347826,3,11.16
17.5,0,0,0,0,0,0,0.896,0,NaN
9.5,0,0,1,0,0,0,1.05157894736842,1,NaN
22.5,0,0,1,0,0,0,0.244,4,19.65
39.5,0,0,1,0,0,0,1.13924050632911,0,NaN
49.5,0,0,0,0,0,0,0.116435771325824,4,41.1735706806283
17.95,0,0,1,0,0,0,0.556545961002786,2,14.13
18.95,0,0,0,0,0,0,0.263324538258575,8,15.5
32.95,0,0,0,0,0,0,0.178755690440061,7,31.41
49.5,0,0,0,0,0,0,0.118989898989899,8,48.9
14.95,0,0,0,0,0,0,1.30367892976589,0,NaN
9.5,1,0,0,0,0,0,0.683157894736842,3,8.86
175,0,0,1,0,0,0,0.0856571428571429,6,147.5
32.95,0,0,0,0,0,0,0.181790591805766,8,31.12
43.5,0,0,1,0,0,0,0.229885057471264,7,38
18.5,0,0,0,0,0,0,0.202162162162162,4,8.26
49.5,0,0,1,1,0,0,1.11919191919192,0,NaN
16.5,0,0,1,0,1,0,0.288484848484848,5,16.4
9.5,0,0,1,0,0,0,1.55406007164508,0,NaN
32.95,0,0,1,1,0,0,0.946889226100152,0,NaN
21.95,0,0,1,0,0,0,0.455580865603645,2,14.55
14.95,0,0,1,0,0,1,0.94314381270903,4,16.65
18.5,0,0,1,0,0,0,0.540540540540541,2,14.55
22.5,0,0,1,0,0,0,0.444444444444444,5,20.01
24.5,1,0,0,0,0,0,0.408163265306122,6,19.13
24.5,0,0,1,1,0,0,1.17959183673469,0,NaN
17.5,0,0,1,0,0,0,0.571428571428571,2,12.05
17.5,0,0,0,0,0,0,0.428,3,13.07
9.5,1,0,0,0,0,0,0.446315789473684,5,13.25
7.5,1,0,0,0,0,0,0.965333333333333,2,10
49.95,1,0,0,0,0,0,0.2002002002002,3,36.01
12.5,1,0,0,0,0,0,0.3392,7,13.26
10.5,1,0,0,0,0,0,0.403809523809524,5,11.52
14.95,1,0,0,0,0,0,0.283612040133779,5,14.63
39.5,1,0,0,0,0,0,0.107341772151899,5,38.59
28.5,1,0,0,0,0,0,0.148771929824561,7,20.35
12.95,0,0,1,0,0,1,0.346718146718147,11,25
26.5,0,1,0,0,0,0,0.377358490566038,4,17.36
22.5,0,0,0,0,0,0,0.308444444444444,6,17.5
34.5,0,0,0,0,0,0,0.201159420289855,7,28.45
11.5,1,0,0,0,0,0,0.24,4,7.57
59.5,0,0,1,0,0,0,0.100840336134454,10,58.16
29.5,0,0,0,0,0,0,0.710169491525424,2,24.25
14.95,0,0,0,0,0,0,0.719971282985169,4,21.7735706806283
22.5,0,0,1,0,0,0,1.32311111111111,0,NaN
99.5,0,0,0,0,0,0,0.904522613065327,1,NaN
24.5,0,0,0,0,0,1,0.313877551020408,5,17.51
39.5,0,0,0,0,0,1,0.151645569620253,5,28.73
9.5,0,0,0,0,0,0,0.52,6,10
18.95,0,0,0,0,0,0,0.184168865435356,4,11.99
35.5,0,0,1,1,0,0,0.134748469876853,10,34.7835706806283
35.5,0,0,0,0,0,1,0.216619718309859,7,32.7
27.5,0,0,0,0,0,0,1.11818181818182,2,34.75
34.5,1,0,0,0,0,1,0.222898550724638,8,33.65
17.5,0,0,1,0,0,0,0.68,1,NaN
18.95,0,0,1,0,0,0,0.316094986807388,3,18.5
49.5,0,0,1,1,0,0,1.11919191919192,0,NaN
175,0,0,0,0,0,1,0.0439428571428571,7,131.71
32.95,0,0,1,1,0,0,0.946889226100152,2,32.2
35.5,0,0,0,0,0,0,0.436338028169014,7,35.51
39.5,0,0,0,0,0,0,0.392151898734177,3,39
39.5,0,0,0,0,0,0,0.392151898734177,5,41.5
34.5,0,0,0,0,0,0,0.448985507246377,3,28.51
24.5,0,0,1,1,0,0,1.17959183673469,0,NaN
39.5,0,0,0,0,0,0,0.176962025316456,6,32.51
39.5,0,0,0,0,0,0,0.176962025316456,6,32.01
43.5,0,0,0,0,0,0,0.160689655172414,6,37
16.5,0,0,0,0,0,0,0.847878787878788,1,NaN
59.5,0,0,0,0,0,0,0.310756302521008,6,50.5
21.95,0,1,0,0,0,0,0.724373576309795,1,NaN
29.5,0,0,1,0,1,0,0.505084745762712,5,39.95
57.5,0,0,1,0,1,0,0.259130434782609,6,51.95
29.5,0,0,1,0,1,0,0.505084745762712,6,33.93
22.5,0,0,1,0,1,0,0.662222222222222,5,28.96
16.5,0,0,1,0,1,0,0.903030303030303,4,26.96
16.5,0,0,1,0,1,0,0.903030303030303,5,23.37
26.5,0,0,1,0,0,0,0.980754716981132,0,NaN
18.5,0,0,0,0,0,0,0.215675675675676,5,9.55
21.95,0,0,0,0,0,0,0.181776765375854,5,13.5
39.5,0,0,0,0,0,1,0.194683544303797,6,25.96
24.5,0,0,1,1,0,0,1.17959183673469,0,NaN
35.5,0,0,0,0,0,0,0.985633802816901,2,39
8.5,0,0,0,0,0,0,0.581176470588235,4,7.72
7.95,0,0,0,0,0,0,0.621383647798742,2,6.25
49.5,0,0,1,1,0,0,1.11919191919192,2,56.95
16.5,1,0,0,0,0,0,0.784848484848485,0,NaN
43.5,0,0,0,0,0,0,0.149195402298851,6,49.01
32.95,0,0,1,1,0,0,0.946889226100152,2,33.95
16.5,0,0,1,0,0,0,0.813939393939394,1,NaN
24.5,0,0,0,0,0,0,0.201632653061224,6,30.61
9.5,1,0,0,0,0,0,0.972631578947368,0,NaN
27.5,0,0,0,0,0,0,0.907272727272727,2,30.45
69.5,0,0,0,0,0,0,0.0646043165467626,9,59.5
24.5,0,0,0,0,0,0,0.183265306122449,5,19.1
99.5,0,0,0,0,0,0,0.0451256281407035,11,74.5
17.5,1,0,0,0,0,0,0.193142857142857,6,13.9
26.5,0,0,0,0,0,0,0.169433962264151,4,17.13
49.5,0,0,0,0,0,0,0.0907070707070707,7,38.52
24.5,0,0,0,0,0,0,0.183265306122449,5,23.6
175,0,0,0,0,0,0,0.0256571428571429,5,154.5
34.5,0,0,0,0,0,0,0.130144927536232,6,29.5
39.5,0,0,0,0,0,0,0.113670886075949,5,30
14.95,0,0,1,0,0,1,0.94314381270903,2,14.6
29.95,0,0,0,0,0,0,0.16661101836394,6,19.5
21.95,0,1,1,0,0,0,0.409111617312073,1,NaN
28.5,0,0,0,0,0,1,0.297894736842105,4,15.5
8.5,0,0,0,0,0,0,0.469411764705882,6,11.55
16.5,0,0,0,0,0,0,0.241818181818182,6,20.25
39.5,0,0,0,0,0,0,0.101012658227848,4,33.09
19.95,0,0,0,0,0,0,0.2,5,16.05
35.5,0,0,0,0,0,1,0.216619718309859,6,29.7
24.5,0,0,1,0,0,0,0.56734693877551,5,17.22
28.5,0,0,0,0,0,0,0.175087719298246,4,14.22
34.5,1,0,0,0,0,1,0.222898550724638,3,27.2
12.95,0,0,0,0,0,0,0.381467181467182,4,14.45
27.5,0,0,1,0,0,0,0.726545454545455,2,22.15
17.5,0,0,1,0,0,0,0.913714285714286,0,NaN
26.5,0,0,1,0,0,0,0.980754716981132,0,NaN
49.5,0,0,0,0,0,1,0.155353535353535,5,37.7
8.95,0,0,1,0,0,0,0.892737430167598,4,12.5
7.95,0,0,1,0,0,0,1.00503144654088,1,NaN
24.5,0,0,1,0,0,0,0.897551020408163,1,NaN
43.5,0,0,1,0,0,0,0.342528735632184,3,27.47
59.5,0,0,0,0,0,1,0.129243697478992,8,60.65
43.5,0,0,0,0,0,0,0.145747126436782,6,31.35
29.5,0,0,1,0,0,0,1.35389830508475,0,NaN
39.5,0,0,1,0,0,1,0.911645569620253,0,NaN
99.5,0,0,1,0,0,0,0.148377594780184,6,62.9635706806283
49.5,0,0,1,1,0,0,1.11919191919192,1,NaN
35.5,0,0,1,0,0,1,1.01267605633803,1,NaN
24.5,0,0,1,1,0,0,1.17959183673469,1,NaN
24.5,0,0,1,0,0,1,0.942857142857143,1,NaN
9.5,0,0,1,0,0,0,1.05157894736842,2,12.77
12.5,0,0,1,0,0,0,0.4392,6,29.95
32.95,0,0,1,1,0,0,0.946889226100152,2,33.21
11.5,0,0,1,0,0,0,0.477391304347826,5,15
11.5,0,0,1,0,0,0,0.868695652173913,2,11
8.5,0,0,1,0,0,0,1.17529411764706,1,NaN
12.5,1,0,0,0,0,0,0.6192,1,NaN
29.5,0,0,1,0,0,0,0.394915254237288,5,19.22
28.95,0,0,1,0,0,0,0.403454231433506,3,22.18
28.5,0,0,0,0,0,0,0.710175438596491,0,NaN
39.5,0,0,0,0,0,0,0.13873417721519,6,40.49
22.5,0,0,0,0,0,0,0.243555555555556,3,17.52
8.5,1,0,1,0,0,0,0.423529411764706,4,6.36
21.95,0,0,0,0,0,0,0.249658314350797,3,12.49
69.5,0,0,0,0,0,0,0.0788489208633094,7,51.49
10.5,0,0,1,0,0,0,0.342857142857143,5,8.11
39.5,1,0,0,0,0,0,0.13873417721519,8,28.68
19.95,0,0,0,0,0,0,0.573934837092732,3,13.88
27.5,0,0,1,0,0,0,0.363636363636364,5,23
24.5,0,0,1,0,0,0,0.408163265306122,6,17.16
69.5,1,0,0,0,0,0,0.733812949640288,1,NaN
22.5,0,0,0,0,0,0,0.243555555555556,4,16.99
12.95,0,0,1,0,0,1,0.346718146718147,3,14
22.5,0,0,0,0,0,0,0.243555555555556,6,24.04
22.5,0,0,0,0,0,0,0.243555555555556,8,22.57
24.5,1,0,0,0,0,0,0.366938775510204,6,29
22.5,0,0,0,0,0,0,0.243555555555556,8,16.99
16.5,0,0,0,0,1,0,0.241818181818182,8,19.39
24.5,0,0,0,0,0,0,0.223673469387755,7,26.99
49.95,0,0,0,0,0,0,0.332132132132132,5,44.65
16.5,0,0,0,0,1,0,0.241818181818182,7,17.88
39.5,0,0,0,0,0,0,0.101012658227848,9,32.13
25,0,0,0,0,0,0,0.1396,7,23.01
32.95,0,0,0,0,0,0,0.757207890743551,2,26.06
24.5,0,0,0,0,0,1,0.313877551020408,5,18.2
29.95,0,0,0,0,0,0,0.182971619365609,4,25
18.5,0,0,0,0,0,0,0.804864864864865,1,NaN
32.95,0,0,0,0,0,0,0.178755690440061,5,33.46
49.5,0,0,0,0,0,0,0.118989898989899,5,45.78
99.5,0,0,0,0,0,0,0.361809045226131,4,72
43.5,0,0,1,0,0,0,0.229885057471264,4,35
39.5,0,0,0,0,0,0,0.125569620253165,6,26.02
16.5,0,0,1,0,0,1,0.856969696969697,0,NaN
175,0,1,1,0,0,0,0.0396571428571429,8,158.45
9.5,0,0,0,0,0,0,0.577894736842105,2,11.74
9.5,0,0,0,0,0,0,0.577894736842105,4,8.74
9.5,0,0,0,0,0,0,0.630526315789474,4,8.75
8.95,1,0,0,0,0,0,0.66927374301676,4,11
27.5,0,0,1,0,0,0,0.578181818181818,3,32.3
34.5,1,0,0,0,0,1,0.222898550724638,10,27.21
18.5,0,0,1,0,0,0,1.33640922597991,0,NaN
39.5,0,0,0,0,0,1,0.194683544303797,9,28.2
24.5,0,0,0,0,0,0,0.548979591836735,4,21
39.5,0,0,0,0,0,1,0.194683544303797,7,25.2
175,0,0,0,0,0,1,0.0439428571428571,8,135.2
34.5,0,0,0,0,0,0,0.143188405797101,6,30.46
24.5,0,0,1,1,0,0,1.17959183673469,0,NaN
24.5,0,0,0,1,0,0,0.970612244897959,0,NaN
9.5,1,0,0,0,0,0,0.52,4,15.35
22.5,0,0,0,0,0,0,0.221777777777778,5,16.09
99.5,0,0,1,0,0,0,0.149748743718593,6,79.96
29.5,0,0,1,0,0,0,1.35389830508475,0,NaN
35.5,1,0,1,0,0,0,0.27887323943662,9,34.95
17.5,1,0,0,0,0,0,0.193142857142857,3,16.88
27.5,0,0,1,0,0,0,0.541818181818182,6,25.45
16.5,0,0,1,0,0,0,0.813939393939394,3,14.99
16.5,0,0,1,0,0,0,0.803636363636364,3,14.82
22.5,0,0,0,0,0,0,1.11066666666667,0,NaN
16.5,0,0,1,0,1,0,0.878181818181818,3,26
27.5,0,0,0,0,0,0,1.07090909090909,1,NaN
24.5,0,0,0,0,0,0,0.194285714285714,5,25.25
24.5,0,0,0,0,0,1,0.313877551020408,7,20.5
18.5,0,0,1,0,0,0,1.33640922597991,0,NaN
29.95,1,0,0,0,0,0,0.198330550918197,5,23.22
24.5,0,0,0,0,0,1,0.684635537984828,1,NaN
22.5,0,0,1,0,0,0,1.32311111111111,0,NaN
175,0,0,0,0,0,0,0.0399428571428571,5,168.49
24.5,0,0,0,0,0,1,0.313877551020408,6,16.21
35.5,0,0,0,0,0,0,0.838692131848684,1,NaN
39.5,0,0,0,0,0,1,0.194683544303797,3,45.7
24.5,0,0,1,1,0,0,1.17959183673469,0,NaN
19.95,0,0,1,0,0,0,0.300250626566416,5,10.51
16.5,0,0,1,0,0,0,0.363030303030303,8,12.56
8.5,1,0,1,0,0,0,0.704705882352941,3,8.75
16.5,1,0,0,0,0,0,0.299393939393939,7,15.21
99.5,0,0,0,0,0,0,0.361809045226131,9,76.85
49.5,0,0,1,1,0,0,1.11919191919192,0,NaN
39.5,0,0,1,0,0,0,0.126329113924051,8,33.25
27.5,0,0,0,0,0,0,0.943636363636364,1,NaN
9.5,0,0,1,0,0,0,0.414736842105263,6,9.46
69.5,1,0,0,0,0,0,0.0933812949640288,5,55.51
42.5,0,0,0,0,0,0,0.124941176470588,8,32.32
59.5,0,0,1,0,1,0,0.133445378151261,3,92.95
29.5,0,0,1,0,1,0,0.269152542372881,5,38.25
29.5,0,0,1,0,1,0,0.269152542372881,5,34.21
57.5,0,0,1,0,1,0,0.138086956521739,6,51.95
72.5,0,0,0,0,0,0,0.0550344827586207,9,59
7.5,0,0,1,0,0,0,1.332,1,NaN
17.5,0,0,1,0,0,0,0.313714285714286,6,13.06
16.5,0,0,1,0,1,0,0.288484848484848,8,24.37
11.5,0,0,1,0,0,0,0.477391304347826,3,11.21
8.5,0,0,1,0,0,0,1.17529411764706,1,NaN
17.5,0,0,1,0,0,0,0.313714285714286,6,23.4
10.5,0,0,1,0,0,0,0.951428571428571,2,11.5
22.5,0,0,1,0,0,0,0.244,4,19
27.5,0,0,1,0,0,0,0.872,1,NaN
8.95,0,0,1,0,0,0,0.892737430167598,0,NaN
7.95,1,0,1,0,0,0,1.00503144654088,0,NaN
24.5,0,0,1,0,0,0,0.938367346938775,0,NaN
175,0,0,0,0,0,0,0.188514285714286,7,122.5
39.5,0,0,0,0,0,0,0.101012658227848,6,35
9.5,1,0,1,0,0,0,0.841052631578947,3,10.5
8.5,1,0,1,0,0,0,0.94,2,9.07
17.5,0,0,1,0,0,0,0.570857142857143,2,10.49
11.5,0,0,1,0,0,0,0.781739130434783,2,10.01
12.5,1,0,1,0,0,0,0.7192,2,9.49
8.5,0,0,1,0,0,0,0.94,2,9.07
11.5,1,0,1,0,0,0,0.607826086956522,3,13.5
17.5,0,0,0,0,0,0,0.228,5,15.56
9.5,0,0,0,0,0,0,0.42,4,10.05
